Model,TBS2102B
Firmware Version,v1.31.14

Point Format,Y,
-1.262e-02,-1.52,0.136
-1.261e-02,-1.5,0.16
-1.259e-02,-1.5,0.184
-1.258e-02,-1.5,0.216
-1.256e-02,-1.48,0.248
-1.254e-02,-1.46,0.264
-1.253e-02,-1.48,0.296
-1.251e-02,-1.44,0.32
-1.250e-02,-1.4,0.344
-1.248e-02,-1.36,0.368
-1.246e-02,-1.32,0.392
-1.245e-02,-1.24,0.416
-1.243e-02,-1.14,0.432
-1.242e-02,-1.08,0.448
-1.240e-02,-0.94,0.472
-1.238e-02,-0.8,0.472
-1.237e-02,-0.64,0.48
-1.235e-02,-0.48,0.48
-1.234e-02,-0.28,0.48
-1.232e-02,-0.06,0.464
-1.230e-02,0.1,0.456
-1.229e-02,0.34,0.432
-1.227e-02,0.56,0.408
-1.226e-02,0.76,0.384
-1.224e-02,0.94,0.344
-1.222e-02,1.16,0.304
-1.221e-02,1.34,0.264
-1.219e-02,1.48,0.216
-1.218e-02,1.62,0.176
-1.216e-02,1.76,0.128
-1.214e-02,1.86,0.08
-1.213e-02,1.92,0.032
-1.211e-02,1.98,-0.016
-1.210e-02,2.04,-0.072
-1.208e-02,2.04,-0.12
-1.206e-02,2.04,-0.16
-1.205e-02,2.04,-0.208
-1.203e-02,2.04,-0.248
-1.202e-02,2,-0.296
-1.200e-02,1.92,-0.336
-1.198e-02,1.88,-0.376
-1.197e-02,1.8,-0.4
-1.195e-02,1.66,-0.424
-1.194e-02,1.54,-0.448
-1.192e-02,1.42,-0.472
-1.190e-02,1.26,-0.488
-1.189e-02,1.06,-0.504
-1.187e-02,0.84,-0.504
-1.186e-02,0.66,-0.504
-1.184e-02,0.46,-0.504
-1.182e-02,0.24,-0.488
-1.181e-02,0,-0.472
-1.179e-02,-0.22,-0.456
-1.178e-02,-0.42,-0.432
-1.176e-02,-0.62,-0.4
-1.174e-02,-0.82,-0.368
-1.173e-02,-0.96,-0.328
-1.171e-02,-1.08,-0.296
-1.170e-02,-1.22,-0.264
-1.168e-02,-1.32,-0.216
-1.166e-02,-1.36,-0.176
-1.165e-02,-1.42,-0.136
-1.163e-02,-1.46,-0.096
-1.162e-02,-1.5,-0.064
-1.160e-02,-1.5,-0.032
-1.158e-02,-1.5,0
-1.157e-02,-1.54,0.024
-1.155e-02,-1.54,0.056
-1.154e-02,-1.5,0.096
-1.152e-02,-1.52,0.12
-1.150e-02,-1.52,0.152
-1.149e-02,-1.5,0.176
-1.147e-02,-1.48,0.2
-1.146e-02,-1.5,0.232
-1.144e-02,-1.48,0.264
-1.142e-02,-1.46,0.288
-1.141e-02,-1.44,0.304
-1.139e-02,-1.42,0.336
-1.138e-02,-1.38,0.36
-1.136e-02,-1.32,0.384
-1.134e-02,-1.26,0.408
-1.133e-02,-1.2,0.432
-1.131e-02,-1.1,0.44
-1.130e-02,-0.98,0.464
-1.128e-02,-0.86,0.464
-1.126e-02,-0.72,0.48
-1.125e-02,-0.52,0.48
-1.123e-02,-0.38,0.48
-1.122e-02,-0.18,0.472
-1.120e-02,0.04,0.456
-1.118e-02,0.26,0.44
-1.117e-02,0.44,0.424
-1.115e-02,0.68,0.392
-1.114e-02,0.88,0.36
-1.112e-02,1.08,0.328
-1.110e-02,1.24,0.28
-1.109e-02,1.44,0.24
-1.107e-02,1.58,0.192
-1.106e-02,1.68,0.152
-1.104e-02,1.8,0.096
-1.102e-02,1.9,0.048
-1.101e-02,1.96,-0.008
-1.099e-02,2,-0.048
-1.098e-02,2.04,-0.096
-1.096e-02,2.06,-0.152
-1.094e-02,2.04,-0.192
-1.093e-02,2.02,-0.232
-1.091e-02,2,-0.28
-1.090e-02,1.98,-0.312
-1.088e-02,1.9,-0.352
-1.086e-02,1.8,-0.384
-1.085e-02,1.72,-0.416
-1.083e-02,1.64,-0.44
-1.082e-02,1.46,-0.464
-1.080e-02,1.32,-0.48
-1.078e-02,1.16,-0.496
-1.077e-02,0.98,-0.504
-1.075e-02,0.76,-0.504
-1.074e-02,0.52,-0.504
-1.072e-02,0.32,-0.496
-1.070e-02,0.12,-0.48
-1.069e-02,-0.12,-0.464
-1.067e-02,-0.34,-0.44
-1.066e-02,-0.54,-0.416
-1.064e-02,-0.7,-0.384
-1.062e-02,-0.9,-0.344
-1.061e-02,-1.06,-0.312
-1.059e-02,-1.16,-0.272
-1.058e-02,-1.26,-0.232
-1.056e-02,-1.36,-0.192
-1.054e-02,-1.42,-0.152
-1.053e-02,-1.46,-0.12
-1.051e-02,-1.48,-0.08
-1.050e-02,-1.5,-0.048
-1.048e-02,-1.52,-0.024
-1.046e-02,-1.5,0.008
-1.045e-02,-1.52,0.048
-1.043e-02,-1.52,0.072
-1.042e-02,-1.54,0.112
-1.040e-02,-1.5,0.136
-1.038e-02,-1.5,0.168
-1.037e-02,-1.52,0.192
-1.035e-02,-1.5,0.216
-1.034e-02,-1.48,0.24
-1.032e-02,-1.48,0.272
-1.030e-02,-1.46,0.296
-1.029e-02,-1.42,0.32
-1.027e-02,-1.38,0.344
-1.026e-02,-1.36,0.376
-1.024e-02,-1.3,0.392
-1.022e-02,-1.22,0.416
-1.021e-02,-1.14,0.432
-1.019e-02,-1.06,0.448
-1.018e-02,-0.9,0.464
-1.016e-02,-0.76,0.472
-1.014e-02,-0.64,0.48
-1.013e-02,-0.46,0.488
-1.011e-02,-0.24,0.472
-1.010e-02,-0.06,0.464
-1.008e-02,0.12,0.456
-1.006e-02,0.38,0.432
-1.005e-02,0.58,0.408
-1.003e-02,0.76,0.376
-1.002e-02,0.98,0.344
-1.000e-02,1.2,0.304
-9.984e-03,1.34,0.264
-9.968e-03,1.5,0.216
-9.952e-03,1.66,0.168
-9.936e-03,1.76,0.128
-9.920e-03,1.86,0.072
-9.904e-03,1.92,0.016
-9.888e-03,2,-0.024
-9.872e-03,2.02,-0.072
-9.856e-03,2.04,-0.12
-9.840e-03,2.06,-0.168
-9.824e-03,2.06,-0.216
-9.808e-03,2.02,-0.256
-9.792e-03,1.98,-0.296
-9.776e-03,1.92,-0.336
-9.760e-03,1.88,-0.368
-9.744e-03,1.76,-0.4
-9.728e-03,1.64,-0.432
-9.712e-03,1.54,-0.448
-9.696e-03,1.4,-0.472
-9.680e-03,1.22,-0.488
-9.664e-03,1.04,-0.504
-9.648e-03,0.84,-0.504
-9.632e-03,0.66,-0.504
-9.616e-03,0.42,-0.504
-9.600e-03,0.18,-0.488
-9.584e-03,-0.02,-0.472
-9.568e-03,-0.22,-0.448
-9.552e-03,-0.44,-0.424
-9.536e-03,-0.66,-0.392
-9.520e-03,-0.82,-0.36
-9.504e-03,-0.96,-0.328
-9.488e-03,-1.12,-0.288
-9.472e-03,-1.24,-0.248
-9.456e-03,-1.32,-0.208
-9.440e-03,-1.38,-0.176
-9.424e-03,-1.44,-0.144
-9.408e-03,-1.48,-0.096
-9.392e-03,-1.48,-0.064
-9.376e-03,-1.5,-0.032
-9.360e-03,-1.52,0.008
-9.344e-03,-1.52,0.032
-9.328e-03,-1.52,0.064
-9.312e-03,-1.5,0.096
-9.296e-03,-1.52,0.128
-9.280e-03,-1.5,0.152
-9.264e-03,-1.48,0.176
-9.248e-03,-1.48,0.2
-9.232e-03,-1.52,0.232
-9.216e-03,-1.48,0.256
-9.200e-03,-1.46,0.28
-9.184e-03,-1.44,0.312
-9.168e-03,-1.44,0.336
-9.152e-03,-1.36,0.36
-9.136e-03,-1.32,0.384
-9.120e-03,-1.28,0.4
-9.104e-03,-1.18,0.424
-9.088e-03,-1.06,0.44
-9.072e-03,-1,0.464
-9.056e-03,-0.86,0.464
-9.040e-03,-0.68,0.48
-9.024e-03,-0.54,0.48
-9.008e-03,-0.36,0.48
-8.992e-03,-0.14,0.472
-8.976e-03,0.06,0.456
-8.960e-03,0.24,0.44
-8.944e-03,0.46,0.424
-8.928e-03,0.7,0.392
-8.912e-03,0.9,0.368
-8.896e-03,1.08,0.32
-8.880e-03,1.28,0.28
-8.864e-03,1.46,0.24
-8.848e-03,1.58,0.192
-8.832e-03,1.7,0.144
-8.816e-03,1.82,0.096
-8.800e-03,1.9,0.04
-8.784e-03,1.94,0
-8.768e-03,2,-0.056
-8.752e-03,2.04,-0.104
-8.736e-03,2.04,-0.144
-8.720e-03,2.04,-0.192
-8.704e-03,2.04,-0.24
-8.688e-03,2.04,-0.28
-8.672e-03,1.94,-0.32
-8.656e-03,1.88,-0.352
-8.640e-03,1.82,-0.392
-8.624e-03,1.74,-0.416
-8.608e-03,1.6,-0.448
-8.592e-03,1.46,-0.464
-8.576e-03,1.32,-0.488
-8.560e-03,1.16,-0.496
-8.544e-03,0.94,-0.504
-8.528e-03,0.74,-0.504
-8.512e-03,0.52,-0.512
-8.496e-03,0.32,-0.496
-8.480e-03,0.08,-0.48
-8.464e-03,-0.16,-0.464
-8.448e-03,-0.36,-0.448
-8.432e-03,-0.54,-0.408
-8.416e-03,-0.74,-0.376
-8.400e-03,-0.92,-0.344
-8.384e-03,-1.06,-0.312
-8.368e-03,-1.16,-0.264
-8.352e-03,-1.28,-0.232
-8.336e-03,-1.36,-0.192
-8.320e-03,-1.42,-0.152
-8.304e-03,-1.44,-0.112
-8.288e-03,-1.48,-0.08
-8.272e-03,-1.52,-0.04
-8.256e-03,-1.52,-0.016
-8.240e-03,-1.5,0.016
-8.224e-03,-1.52,0.048
-8.208e-03,-1.52,0.08
-8.192e-03,-1.5,0.104
-8.176e-03,-1.5,0.136
-8.160e-03,-1.52,0.168
-8.144e-03,-1.5,0.192
-8.128e-03,-1.48,0.216
-8.112e-03,-1.5,0.248
-8.096e-03,-1.48,0.272
-8.080e-03,-1.44,0.304
-8.064e-03,-1.42,0.32
-8.048e-03,-1.42,0.352
-8.032e-03,-1.36,0.376
-8.016e-03,-1.28,0.4
-8.000e-03,-1.22,0.416
-7.984e-03,-1.16,0.432
-7.968e-03,-1.02,0.456
-7.952e-03,-0.88,0.464
-7.936e-03,-0.8,0.472
-7.920e-03,-0.62,0.48
-7.904e-03,-0.42,0.48
-7.888e-03,-0.24,0.472
-7.872e-03,-0.06,0.464
-7.856e-03,0.18,0.448
-7.840e-03,0.38,0.432
-7.824e-03,0.58,0.408
-7.808e-03,0.78,0.376
-7.792e-03,1.02,0.336
-7.776e-03,1.18,0.304
-7.760e-03,1.36,0.256
-7.744e-03,1.56,0.216
-7.728e-03,1.66,0.168
-7.712e-03,1.76,0.12
-7.696e-03,1.86,0.064
-7.680e-03,1.94,0.016
-7.664e-03,2,-0.032
-7.648e-03,2.02,-0.08
-7.632e-03,2.04,-0.128
-7.616e-03,2.06,-0.168
-7.600e-03,2.04,-0.216
-7.584e-03,2.02,-0.264
-7.568e-03,1.98,-0.304
-7.552e-03,1.94,-0.336
-7.536e-03,1.84,-0.376
-7.520e-03,1.76,-0.408
-7.504e-03,1.64,-0.432
-7.488e-03,1.54,-0.456
-7.472e-03,1.38,-0.472
-7.456e-03,1.22,-0.496
-7.440e-03,1.02,-0.504
-7.424e-03,0.84,-0.512
-7.408e-03,0.62,-0.504
-7.392e-03,0.38,-0.504
-7.376e-03,0.18,-0.488
-7.360e-03,-0.02,-0.472
-7.344e-03,-0.26,-0.448
-7.328e-03,-0.5,-0.432
-7.312e-03,-0.66,-0.392
-7.296e-03,-0.84,-0.36
-7.280e-03,-0.98,-0.328
-7.264e-03,-1.14,-0.288
-7.248e-03,-1.24,-0.256
-7.232e-03,-1.32,-0.208
-7.216e-03,-1.38,-0.168
-7.200e-03,-1.44,-0.136
-7.184e-03,-1.48,-0.104
-7.168e-03,-1.48,-0.056
-7.152e-03,-1.52,-0.024
-7.136e-03,-1.52,0
-7.120e-03,-1.52,0.032
-7.104e-03,-1.52,0.064
-7.088e-03,-1.52,0.096
-7.072e-03,-1.52,0.128
-7.056e-03,-1.5,0.152
-7.040e-03,-1.5,0.184
-7.024e-03,-1.5,0.208
-7.008e-03,-1.5,0.232
-6.992e-03,-1.46,0.264
-6.976e-03,-1.46,0.288
-6.960e-03,-1.44,0.312
-6.944e-03,-1.4,0.336
-6.928e-03,-1.36,0.36
-6.912e-03,-1.34,0.392
-6.896e-03,-1.26,0.408
-6.880e-03,-1.16,0.424
-6.864e-03,-1.1,0.448
-6.848e-03,-0.98,0.456
-6.832e-03,-0.84,0.472
-6.816e-03,-0.68,0.48
-6.800e-03,-0.54,0.48
-6.784e-03,-0.34,0.48
-6.768e-03,-0.12,0.472
-6.752e-03,0.06,0.456
-6.736e-03,0.28,0.448
-6.720e-03,0.52,0.424
-6.704e-03,0.72,0.392
-6.688e-03,0.9,0.36
-6.672e-03,1.1,0.32
-6.656e-03,1.34,0.28
-6.640e-03,1.46,0.24
-6.624e-03,1.58,0.184
-6.608e-03,1.72,0.144
-6.592e-03,1.84,0.088
-6.576e-03,1.9,0.04
-6.560e-03,1.96,-0.016
-6.544e-03,2.02,-0.056
-6.528e-03,2.04,-0.104
-6.512e-03,2.04,-0.152
-6.496e-03,2.04,-0.2
-6.480e-03,2.04,-0.24
-6.464e-03,2,-0.288
-6.448e-03,1.92,-0.328
-6.432e-03,1.88,-0.368
-6.416e-03,1.82,-0.392
-6.400e-03,1.7,-0.416
-6.384e-03,1.58,-0.448
-6.368e-03,1.44,-0.464
-6.352e-03,1.32,-0.488
-6.336e-03,1.12,-0.504
-6.320e-03,0.9,-0.512
-6.304e-03,0.72,-0.512
-6.288e-03,0.52,-0.504
-6.272e-03,0.28,-0.496
-6.256e-03,0.04,-0.48
-6.240e-03,-0.18,-0.456
-6.224e-03,-0.36,-0.432
-6.208e-03,-0.58,-0.408
-6.192e-03,-0.78,-0.376
-6.176e-03,-0.92,-0.344
-6.160e-03,-1.06,-0.304
-6.144e-03,-1.18,-0.272
-6.128e-03,-1.3,-0.224
-6.112e-03,-1.36,-0.184
-6.096e-03,-1.4,-0.152
-6.080e-03,-1.44,-0.112
-6.064e-03,-1.5,-0.072
-6.048e-03,-1.5,-0.048
-6.032e-03,-1.5,-0.008
-6.016e-03,-1.52,0.016
-6.000e-03,-1.52,0.056
-5.984e-03,-1.52,0.08
-5.968e-03,-1.5,0.112
-5.952e-03,-1.52,0.144
-5.936e-03,-1.5,0.168
-5.920e-03,-1.5,0.2
-5.904e-03,-1.48,0.224
-5.888e-03,-1.5,0.248
-5.872e-03,-1.48,0.272
-5.856e-03,-1.44,0.304
-5.840e-03,-1.42,0.328
-5.824e-03,-1.4,0.352
-5.808e-03,-1.34,0.376
-5.792e-03,-1.28,0.4
-5.776e-03,-1.24,0.424
-5.760e-03,-1.12,0.44
-5.744e-03,-1,0.456
-5.728e-03,-0.9,0.464
-5.712e-03,-0.78,0.472
-5.696e-03,-0.58,0.48
-5.680e-03,-0.4,0.48
-5.664e-03,-0.24,0.472
-5.648e-03,-0.02,0.464
-5.632e-03,0.2,0.448
-5.616e-03,0.4,0.432
-5.600e-03,0.6,0.4
-5.584e-03,0.86,0.368
-5.568e-03,1.02,0.336
-5.552e-03,1.2,0.296
-5.536e-03,1.4,0.248
-5.520e-03,1.56,0.208
-5.504e-03,1.66,0.16
-5.488e-03,1.76,0.12
-5.472e-03,1.88,0.056
-5.456e-03,1.94,0.016
-5.440e-03,1.98,-0.032
-5.424e-03,2.04,-0.088
-5.408e-03,2.06,-0.136
-5.392e-03,2.06,-0.176
-5.376e-03,2.02,-0.224
-5.360e-03,2.02,-0.264
-5.344e-03,2,-0.304
-5.328e-03,1.92,-0.344
-5.312e-03,1.82,-0.376
-5.296e-03,1.74,-0.408
-5.280e-03,1.64,-0.432
-5.264e-03,1.52,-0.456
-5.248e-03,1.34,-0.472
-5.232e-03,1.18,-0.496
-5.216e-03,1.02,-0.504
-5.200e-03,0.82,-0.504
-5.184e-03,0.56,-0.504
-5.168e-03,0.38,-0.496
-5.152e-03,0.16,-0.488
-5.136e-03,-0.06,-0.472
-5.120e-03,-0.3,-0.448
-5.104e-03,-0.5,-0.416
-5.088e-03,-0.68,-0.384
-5.072e-03,-0.86,-0.36
-5.056e-03,-1.02,-0.32
-5.040e-03,-1.14,-0.28
-5.024e-03,-1.24,-0.248
-5.008e-03,-1.32,-0.2
-4.992e-03,-1.4,-0.168
-4.976e-03,-1.44,-0.128
-4.960e-03,-1.46,-0.088
-4.944e-03,-1.5,-0.056
-4.928e-03,-1.52,-0.016
-4.912e-03,-1.5,0.008
-4.896e-03,-1.5,0.04
-4.880e-03,-1.52,0.072
-4.864e-03,-1.52,0.104
-4.848e-03,-1.5,0.128
-4.832e-03,-1.5,0.168
-4.816e-03,-1.52,0.184
-4.800e-03,-1.5,0.216
-4.784e-03,-1.48,0.24
-4.768e-03,-1.5,0.264
-4.752e-03,-1.48,0.296
-4.736e-03,-1.42,0.32
-4.720e-03,-1.4,0.344
-4.704e-03,-1.38,0.368
-4.688e-03,-1.32,0.384
-4.672e-03,-1.24,0.408
-4.656e-03,-1.16,0.432
-4.640e-03,-1.08,0.448
-4.624e-03,-0.94,0.464
-4.608e-03,-0.8,0.472
-4.592e-03,-0.68,0.48
-4.576e-03,-0.5,0.48
-4.560e-03,-0.3,0.48
-4.544e-03,-0.1,0.48
-4.528e-03,0.1,0.456
-4.512e-03,0.32,0.44
-4.496e-03,0.54,0.416
-4.480e-03,0.72,0.384
-4.464e-03,0.94,0.352
-4.448e-03,1.14,0.312
-4.432e-03,1.3,0.272
-4.416e-03,1.46,0.224
-4.400e-03,1.62,0.184
-4.384e-03,1.74,0.136
-4.368e-03,1.84,0.08
-4.352e-03,1.9,0.032
-4.336e-03,1.98,-0.016
-4.320e-03,2.02,-0.064
-4.304e-03,2.04,-0.12
-4.288e-03,2.04,-0.16
-4.272e-03,2.06,-0.2
-4.256e-03,2.02,-0.248
-4.240e-03,1.98,-0.288
-4.224e-03,1.94,-0.336
-4.208e-03,1.9,-0.36
-4.192e-03,1.8,-0.392
-4.176e-03,1.68,-0.424
-4.160e-03,1.58,-0.448
-4.144e-03,1.48,-0.472
-4.128e-03,1.28,-0.488
-4.112e-03,1.08,-0.504
-4.096e-03,0.9,-0.512
-4.080e-03,0.7,-0.512
-4.064e-03,0.48,-0.504
-4.048e-03,0.24,-0.496
-4.032e-03,0.04,-0.48
-4.016e-03,-0.18,-0.456
-4.000e-03,-0.38,-0.432
-3.984e-03,-0.62,-0.4
-3.968e-03,-0.78,-0.368
-3.952e-03,-0.94,-0.336
-3.936e-03,-1.08,-0.304
-3.920e-03,-1.2,-0.264
-3.904e-03,-1.3,-0.232
-3.888e-03,-1.36,-0.192
-3.872e-03,-1.42,-0.144
-3.856e-03,-1.48,-0.112
-3.840e-03,-1.48,-0.072
-3.824e-03,-1.5,-0.04
-3.808e-03,-1.52,0
-3.792e-03,-1.52,0.024
-3.776e-03,-1.52,0.056
-3.760e-03,-1.5,0.088
-3.744e-03,-1.52,0.12
-3.728e-03,-1.52,0.144
-3.712e-03,-1.5,0.168
-3.696e-03,-1.48,0.2
-3.680e-03,-1.5,0.224
-3.664e-03,-1.48,0.256
-3.648e-03,-1.46,0.28
-3.632e-03,-1.44,0.304
-3.616e-03,-1.42,0.328
-3.600e-03,-1.4,0.352
-3.584e-03,-1.34,0.384
-3.568e-03,-1.28,0.4
-3.552e-03,-1.22,0.424
-3.536e-03,-1.1,0.44
-3.520e-03,-1,0.456
-3.504e-03,-0.9,0.464
-3.488e-03,-0.72,0.48
-3.472e-03,-0.56,0.48
-3.456e-03,-0.4,0.48
-3.440e-03,-0.2,0.472
-3.424e-03,0.02,0.464
-3.408e-03,0.22,0.448
-3.392e-03,0.42,0.424
-3.376e-03,0.66,0.408
-3.360e-03,0.86,0.368
-3.344e-03,1.02,0.328
-3.328e-03,1.24,0.296
-3.312e-03,1.42,0.248
-3.296e-03,1.54,0.2
-3.280e-03,1.68,0.152
-3.264e-03,1.8,0.104
-3.248e-03,1.9,0.056
-3.232e-03,1.94,0.008
-3.216e-03,2,-0.048
-3.200e-03,2.04,-0.088
-3.184e-03,2.06,-0.136
-3.168e-03,2.04,-0.184
-3.152e-03,2.04,-0.224
-3.136e-03,2.02,-0.272
-3.120e-03,1.98,-0.312
-3.104e-03,1.9,-0.352
-3.088e-03,1.82,-0.384
-3.072e-03,1.76,-0.416
-3.056e-03,1.64,-0.44
-3.040e-03,1.48,-0.456
-3.024e-03,1.34,-0.48
