Model,TBS2102B
Firmware Version,v1.31.14

Point Format,Y,
-1.261e-02,-1.48,-0.32
-1.259e-02,-1.48,-0.28
-1.258e-02,-1.48,-0.248
-1.256e-02,-1.48,-0.2
-1.254e-02,-1.44,-0.168
-1.253e-02,-1.4,-0.128
-1.251e-02,-1.4,-0.096
-1.250e-02,-1.32,-0.064
-1.248e-02,-1.32,-0.032
-1.246e-02,-1.28,0
-1.245e-02,-1.24,0.032
-1.243e-02,-1.24,0.064
-1.242e-02,-1.2,0.096
-1.240e-02,-1.2,0.128
-1.238e-02,-1.2,0.168
-1.237e-02,-1.2,0.2
-1.235e-02,-1.2,0.24
-1.234e-02,-1.24,0.28
-1.232e-02,-1.28,0.32
-1.230e-02,-1.32,0.36
-1.229e-02,-1.32,0.4
-1.227e-02,-1.36,0.448
-1.226e-02,-1.44,0.496
-1.224e-02,-1.44,0.536
-1.222e-02,-1.4,0.584
-1.221e-02,-1.44,0.632
-1.219e-02,-1.4,0.664
-1.218e-02,-1.28,0.704
-1.216e-02,-1.2,0.736
-1.214e-02,-1.08,0.768
-1.213e-02,-0.88,0.784
-1.211e-02,-0.64,0.792
-1.210e-02,-0.36,0.8
-1.208e-02,-0.08,0.784
-1.206e-02,0.28,0.768
-1.205e-02,0.6,0.736
-1.203e-02,0.96,0.696
-1.202e-02,1.28,0.64
-1.200e-02,1.56,0.584
-1.198e-02,1.8,0.504
-1.197e-02,2,0.432
-1.195e-02,2.2,0.352
-1.194e-02,2.32,0.272
-1.192e-02,2.36,0.192
-1.190e-02,2.44,0.112
-1.189e-02,2.48,0.024
-1.187e-02,2.44,-0.048
-1.186e-02,2.44,-0.128
-1.184e-02,2.48,-0.2
-1.182e-02,2.48,-0.28
-1.181e-02,2.4,-0.344
-1.179e-02,2.4,-0.408
-1.178e-02,2.4,-0.472
-1.176e-02,2.4,-0.544
-1.174e-02,2.36,-0.608
-1.173e-02,2.32,-0.664
-1.171e-02,2.28,-0.72
-1.170e-02,2.2,-0.784
-1.168e-02,2.08,-0.832
-1.166e-02,1.88,-0.872
-1.165e-02,1.68,-0.904
-1.163e-02,1.44,-0.928
-1.162e-02,1.08,-0.944
-1.160e-02,0.76,-0.944
-1.158e-02,0.36,-0.936
-1.157e-02,0.04,-0.912
-1.155e-02,-0.32,-0.88
-1.154e-02,-0.68,-0.832
-1.152e-02,-0.96,-0.784
-1.150e-02,-1.16,-0.728
-1.149e-02,-1.32,-0.664
-1.147e-02,-1.44,-0.6
-1.146e-02,-1.44,-0.544
-1.144e-02,-1.32,-0.488
-1.142e-02,-1.24,-0.432
-1.141e-02,-1.16,-0.384
-1.139e-02,-0.92,-0.344
-1.138e-02,-0.76,-0.312
-1.136e-02,-0.6,-0.288
-1.134e-02,-0.44,-0.256
-1.133e-02,-0.24,-0.232
-1.131e-02,-0.08,-0.224
-1.130e-02,0.04,-0.208
-1.128e-02,0.16,-0.192
-1.126e-02,0.32,-0.184
-1.125e-02,0.4,-0.176
-1.123e-02,0.52,-0.168
-1.122e-02,0.6,-0.168
-1.120e-02,0.72,-0.168
-1.118e-02,0.8,-0.152
-1.117e-02,0.84,-0.144
-1.115e-02,0.96,-0.136
-1.114e-02,1,-0.144
-1.112e-02,1.12,-0.128
-1.110e-02,1.16,-0.128
-1.109e-02,1.2,-0.128
-1.107e-02,1.32,-0.128
-1.106e-02,1.32,-0.12
-1.104e-02,1.36,-0.12
-1.102e-02,1.48,-0.128
-1.101e-02,1.48,-0.128
-1.099e-02,1.52,-0.128
-1.098e-02,1.6,-0.136
-1.096e-02,1.64,-0.144
-1.094e-02,1.72,-0.16
-1.093e-02,1.76,-0.168
-1.091e-02,1.8,-0.184
-1.090e-02,1.84,-0.2
-1.088e-02,1.92,-0.224
-1.086e-02,1.96,-0.248
-1.085e-02,2.04,-0.28
-1.083e-02,2.04,-0.304
-1.082e-02,2.16,-0.336
-1.080e-02,2.16,-0.368
-1.078e-02,2.24,-0.408
-1.077e-02,2.28,-0.448
-1.075e-02,2.32,-0.488
-1.074e-02,2.36,-0.536
-1.072e-02,2.4,-0.576
-1.070e-02,2.36,-0.624
-1.069e-02,2.36,-0.672
-1.067e-02,2.32,-0.712
-1.066e-02,2.16,-0.752
-1.064e-02,2.08,-0.8
-1.062e-02,1.96,-0.824
-1.061e-02,1.68,-0.856
-1.059e-02,1.36,-0.872
-1.058e-02,1.08,-0.888
-1.056e-02,0.76,-0.888
-1.054e-02,0.4,-0.872
-1.053e-02,0.04,-0.856
-1.051e-02,-0.32,-0.824
-1.050e-02,-0.6,-0.784
-1.048e-02,-0.92,-0.736
-1.046e-02,-1.16,-0.688
-1.045e-02,-1.32,-0.632
-1.043e-02,-1.4,-0.584
-1.042e-02,-1.44,-0.528
-1.040e-02,-1.4,-0.472
-1.038e-02,-1.36,-0.424
-1.037e-02,-1.24,-0.384
-1.035e-02,-1.12,-0.352
-1.034e-02,-1,-0.32
-1.032e-02,-0.8,-0.296
-1.030e-02,-0.64,-0.272
-1.029e-02,-0.48,-0.256
-1.027e-02,-0.4,-0.248
-1.026e-02,-0.24,-0.232
-1.024e-02,-0.08,-0.224
-1.022e-02,0.04,-0.216
-1.021e-02,0.12,-0.216
-1.019e-02,0.28,-0.216
-1.018e-02,0.4,-0.216
-1.016e-02,0.48,-0.208
-1.014e-02,0.6,-0.208
-1.013e-02,0.68,-0.208
-1.011e-02,0.84,-0.208
-1.010e-02,0.92,-0.208
-1.008e-02,0.96,-0.208
-1.006e-02,1.08,-0.208
-1.005e-02,1.2,-0.2
-1.003e-02,1.24,-0.2
-1.002e-02,1.36,-0.208
-1.000e-02,1.44,-0.208
-9.984e-03,1.52,-0.208
-9.968e-03,1.6,-0.216
-9.952e-03,1.68,-0.224
-9.936e-03,1.76,-0.224
-9.920e-03,1.84,-0.232
-9.904e-03,1.88,-0.24
-9.888e-03,1.96,-0.256
-9.872e-03,2.04,-0.264
-9.856e-03,2.12,-0.28
-9.840e-03,2.16,-0.304
-9.824e-03,2.2,-0.32
-9.808e-03,2.28,-0.336
-9.792e-03,2.32,-0.36
-9.776e-03,2.36,-0.384
-9.760e-03,2.36,-0.408
-9.744e-03,2.36,-0.432
-9.728e-03,2.4,-0.464
-9.712e-03,2.36,-0.496
-9.696e-03,2.36,-0.52
-9.680e-03,2.32,-0.552
-9.664e-03,2.24,-0.584
-9.648e-03,2.12,-0.608
-9.632e-03,2,-0.632
-9.616e-03,1.84,-0.648
-9.600e-03,1.64,-0.672
-9.584e-03,1.36,-0.672
-9.568e-03,1.12,-0.688
-9.552e-03,0.88,-0.68
-9.536e-03,0.6,-0.68
-9.520e-03,0.32,-0.664
-9.504e-03,0,-0.64
-9.488e-03,-0.28,-0.616
-9.472e-03,-0.56,-0.584
-9.456e-03,-0.8,-0.544
-9.440e-03,-1,-0.512
-9.424e-03,-1.16,-0.472
-9.408e-03,-1.32,-0.416
-9.392e-03,-1.4,-0.384
-9.376e-03,-1.44,-0.344
-9.360e-03,-1.48,-0.304
-9.344e-03,-1.48,-0.264
-9.328e-03,-1.48,-0.232
-9.312e-03,-1.44,-0.2
-9.296e-03,-1.4,-0.176
-9.280e-03,-1.32,-0.152
-9.264e-03,-1.28,-0.128
-9.248e-03,-1.24,-0.112
-9.232e-03,-1.16,-0.088
-9.216e-03,-1.16,-0.072
-9.200e-03,-1.12,-0.056
-9.184e-03,-1.04,-0.04
-9.168e-03,-1,-0.024
-9.152e-03,-1,-0.008
-9.136e-03,-1,0.008
-9.120e-03,-0.92,0.024
-9.104e-03,-0.92,0.056
-9.088e-03,-0.92,0.072
-9.072e-03,-0.96,0.104
-9.056e-03,-0.96,0.128
-9.040e-03,-0.96,0.16
-9.024e-03,-1,0.192
-9.008e-03,-1,0.216
-8.992e-03,-1.04,0.256
-8.976e-03,-1.08,0.288
-8.960e-03,-1.16,0.336
-8.944e-03,-1.2,0.368
-8.928e-03,-1.24,0.416
-8.912e-03,-1.28,0.464
-8.896e-03,-1.36,0.504
-8.880e-03,-1.36,0.552
-8.864e-03,-1.4,0.6
-8.848e-03,-1.44,0.64
-8.832e-03,-1.4,0.68
-8.816e-03,-1.36,0.728
-8.800e-03,-1.32,0.76
-8.784e-03,-1.2,0.792
-8.768e-03,-1,0.808
-8.752e-03,-0.8,0.824
-8.736e-03,-0.56,0.832
-8.720e-03,-0.24,0.816
-8.704e-03,0.08,0.808
-8.688e-03,0.4,0.768
-8.672e-03,0.8,0.728
-8.656e-03,1.16,0.68
-8.640e-03,1.44,0.608
-8.624e-03,1.72,0.536
-8.608e-03,1.96,0.456
-8.592e-03,2.16,0.376
-8.576e-03,2.32,0.288
-8.560e-03,2.4,0.208
-8.544e-03,2.44,0.112
-8.528e-03,2.48,0.024
-8.512e-03,2.44,-0.056
-8.496e-03,2.44,-0.136
-8.480e-03,2.44,-0.216
-8.464e-03,2.4,-0.296
-8.448e-03,2.44,-0.368
-8.432e-03,2.4,-0.44
-8.416e-03,2.4,-0.512
-8.400e-03,2.4,-0.576
-8.384e-03,2.36,-0.64
-8.368e-03,2.32,-0.712
-8.352e-03,2.28,-0.768
-8.336e-03,2.16,-0.816
-8.320e-03,2,-0.864
-8.304e-03,1.84,-0.912
-8.288e-03,1.6,-0.936
-8.272e-03,1.32,-0.952
-8.256e-03,0.96,-0.968
-8.240e-03,0.6,-0.96
-8.224e-03,0.2,-0.944
-8.208e-03,-0.16,-0.912
-8.192e-03,-0.52,-0.872
-8.176e-03,-0.84,-0.824
-8.160e-03,-1.08,-0.768
-8.144e-03,-1.28,-0.704
-8.128e-03,-1.4,-0.64
-8.112e-03,-1.4,-0.576
-8.096e-03,-1.36,-0.52
-8.080e-03,-1.24,-0.456
-8.064e-03,-1.16,-0.4
-8.048e-03,-1,-0.36
-8.032e-03,-0.8,-0.32
-8.016e-03,-0.6,-0.296
-8.000e-03,-0.48,-0.264
-7.984e-03,-0.32,-0.232
-7.968e-03,-0.08,-0.216
-7.952e-03,0.08,-0.2
-7.936e-03,0.16,-0.184
-7.920e-03,0.32,-0.184
-7.904e-03,0.4,-0.168
-7.888e-03,0.52,-0.16
-7.872e-03,0.6,-0.152
-7.856e-03,0.68,-0.144
-7.840e-03,0.8,-0.144
-7.824e-03,0.84,-0.128
-7.808e-03,0.92,-0.12
-7.792e-03,0.96,-0.112
-7.776e-03,1.04,-0.112
-7.760e-03,1.08,-0.104
-7.744e-03,1.12,-0.104
-7.728e-03,1.24,-0.096
-7.712e-03,1.24,-0.096
-7.696e-03,1.28,-0.096
-7.680e-03,1.4,-0.104
-7.664e-03,1.4,-0.096
-7.648e-03,1.48,-0.096
-7.632e-03,1.48,-0.104
-7.616e-03,1.52,-0.112
-7.600e-03,1.6,-0.12
-7.584e-03,1.6,-0.128
-7.568e-03,1.64,-0.144
-7.552e-03,1.68,-0.16
-7.536e-03,1.76,-0.184
-7.520e-03,1.76,-0.2
-7.504e-03,1.8,-0.232
-7.488e-03,1.88,-0.256
-7.472e-03,1.96,-0.288
-7.456e-03,2.04,-0.32
-7.440e-03,2.04,-0.368
-7.424e-03,2.12,-0.4
-7.408e-03,2.24,-0.448
-7.392e-03,2.24,-0.488
-7.376e-03,2.28,-0.536
-7.360e-03,2.36,-0.584
-7.344e-03,2.36,-0.632
-7.328e-03,2.36,-0.68
-7.312e-03,2.32,-0.736
-7.296e-03,2.28,-0.784
-7.280e-03,2.2,-0.824
-7.264e-03,2.04,-0.872
-7.248e-03,1.8,-0.904
-7.232e-03,1.6,-0.928
-7.216e-03,1.28,-0.944
-7.200e-03,0.92,-0.944
-7.184e-03,0.52,-0.944
-7.168e-03,0.16,-0.92
-7.152e-03,-0.2,-0.896
-7.136e-03,-0.52,-0.856
-7.120e-03,-0.88,-0.808
-7.104e-03,-1.12,-0.752
-7.088e-03,-1.28,-0.696
-7.072e-03,-1.36,-0.632
-7.056e-03,-1.44,-0.576
-7.040e-03,-1.4,-0.52
-7.024e-03,-1.28,-0.464
-7.008e-03,-1.16,-0.424
-6.992e-03,-1.04,-0.384
-6.976e-03,-0.84,-0.352
-6.960e-03,-0.64,-0.328
-6.944e-03,-0.44,-0.312
-6.928e-03,-0.28,-0.288
-6.912e-03,-0.12,-0.288
-6.896e-03,0.04,-0.272
-6.880e-03,0.2,-0.264
-6.864e-03,0.36,-0.272
-6.848e-03,0.48,-0.264
-6.832e-03,0.68,-0.264
-6.816e-03,0.76,-0.264
-6.800e-03,0.84,-0.272
-6.784e-03,0.96,-0.272
-6.768e-03,1.12,-0.272
-6.752e-03,1.24,-0.272
-6.736e-03,1.32,-0.28
-6.720e-03,1.44,-0.28
-6.704e-03,1.56,-0.288
-6.688e-03,1.64,-0.296
-6.672e-03,1.72,-0.304
-6.656e-03,1.84,-0.312
-6.640e-03,2,-0.328
-6.624e-03,2.04,-0.328
-6.608e-03,2.08,-0.344
-6.592e-03,2.2,-0.352
-6.576e-03,2.28,-0.368
-6.560e-03,2.32,-0.376
-6.544e-03,2.36,-0.392
-6.528e-03,2.4,-0.416
-6.512e-03,2.4,-0.424
-6.496e-03,2.4,-0.44
-6.480e-03,2.36,-0.456
-6.464e-03,2.36,-0.472
-6.448e-03,2.32,-0.488
-6.432e-03,2.2,-0.504
-6.416e-03,2.08,-0.512
-6.400e-03,2,-0.528
-6.384e-03,1.88,-0.536
-6.368e-03,1.68,-0.536
-6.352e-03,1.52,-0.536
-6.336e-03,1.28,-0.536
-6.320e-03,1.08,-0.528
-6.304e-03,0.84,-0.52
-6.288e-03,0.6,-0.512
-6.272e-03,0.36,-0.488
-6.256e-03,0.12,-0.456
-6.240e-03,-0.08,-0.432
-6.224e-03,-0.36,-0.408
-6.208e-03,-0.52,-0.376
-6.192e-03,-0.68,-0.344
-6.176e-03,-0.88,-0.312
-6.160e-03,-1.04,-0.28
-6.144e-03,-1.12,-0.248
-6.128e-03,-1.2,-0.216
-6.112e-03,-1.28,-0.192
-6.096e-03,-1.36,-0.16
-6.080e-03,-1.4,-0.144
-6.064e-03,-1.44,-0.112
-6.048e-03,-1.44,-0.096
-6.032e-03,-1.48,-0.072
-6.016e-03,-1.48,-0.056
-6.000e-03,-1.48,-0.032
-5.984e-03,-1.48,-0.016
-5.968e-03,-1.48,-0.008
-5.952e-03,-1.48,0.008
-5.936e-03,-1.48,0.024
-5.920e-03,-1.48,0.048
-5.904e-03,-1.44,0.056
-5.888e-03,-1.48,0.08
-5.872e-03,-1.48,0.096
-5.856e-03,-1.44,0.112
-5.840e-03,-1.48,0.128
-5.824e-03,-1.48,0.152
-5.808e-03,-1.48,0.176
-5.792e-03,-1.48,0.2
-5.776e-03,-1.44,0.224
-5.760e-03,-1.44,0.256
-5.744e-03,-1.44,0.28
-5.728e-03,-1.4,0.312
-5.712e-03,-1.36,0.344
-5.696e-03,-1.32,0.368
-5.680e-03,-1.28,0.4
-5.664e-03,-1.2,0.432
-5.648e-03,-1.12,0.456
-5.632e-03,-1.08,0.488
-5.616e-03,-0.92,0.504
-5.600e-03,-0.72,0.536
-5.584e-03,-0.64,0.536
-5.568e-03,-0.44,0.552
-5.552e-03,-0.2,0.56
-5.536e-03,-0.04,0.56
-5.520e-03,0.2,0.552
-5.504e-03,0.48,0.536
-5.488e-03,0.72,0.512
-5.472e-03,0.96,0.488
-5.456e-03,1.2,0.456
-5.440e-03,1.4,0.416
-5.424e-03,1.6,0.376
-5.408e-03,1.76,0.336
-5.392e-03,2,0.28
-5.376e-03,2.12,0.224
-5.360e-03,2.16,0.168
-5.344e-03,2.24,0.112
-5.328e-03,2.32,0.056
-5.312e-03,2.36,0
-5.296e-03,2.36,-0.056
-5.280e-03,2.4,-0.104
-5.264e-03,2.4,-0.16
-5.248e-03,2.36,-0.216
-5.232e-03,2.36,-0.272
-5.216e-03,2.36,-0.328
-5.200e-03,2.36,-0.368
-5.184e-03,2.28,-0.424
-5.168e-03,2.24,-0.472
-5.152e-03,2.2,-0.52
-5.136e-03,2.08,-0.56
-5.120e-03,1.96,-0.6
-5.104e-03,1.8,-0.64
-5.088e-03,1.64,-0.672
-5.072e-03,1.44,-0.696
-5.056e-03,1.2,-0.72
-5.040e-03,0.92,-0.728
-5.024e-03,0.64,-0.728
-5.008e-03,0.4,-0.728
-4.992e-03,0.08,-0.712
-4.976e-03,-0.24,-0.688
-4.960e-03,-0.52,-0.664
-4.944e-03,-0.76,-0.632
-4.928e-03,-1,-0.592
-4.912e-03,-1.2,-0.544
-4.896e-03,-1.32,-0.504
-4.880e-03,-1.4,-0.456
-4.864e-03,-1.44,-0.408
-4.848e-03,-1.48,-0.368
-4.832e-03,-1.44,-0.328
-4.816e-03,-1.4,-0.296
-4.800e-03,-1.32,-0.256
-4.784e-03,-1.28,-0.224
-4.768e-03,-1.16,-0.2
-4.752e-03,-1.04,-0.16
-4.736e-03,-1,-0.136
-4.720e-03,-0.92,-0.128
-4.704e-03,-0.84,-0.096
-4.688e-03,-0.72,-0.088
-4.672e-03,-0.68,-0.056
-4.656e-03,-0.64,-0.04
-4.640e-03,-0.56,-0.024
-4.624e-03,-0.52,0
-4.608e-03,-0.52,0.016
-4.592e-03,-0.52,0.04
-4.576e-03,-0.48,0.064
-4.560e-03,-0.48,0.088
-4.544e-03,-0.52,0.12
-4.528e-03,-0.52,0.144
-4.512e-03,-0.52,0.176
-4.496e-03,-0.56,0.2
-4.480e-03,-0.64,0.24
-4.464e-03,-0.68,0.28
-4.448e-03,-0.72,0.312
-4.432e-03,-0.8,0.352
-4.416e-03,-0.88,0.392
-4.400e-03,-0.96,0.432
-4.384e-03,-1.04,0.48
-4.368e-03,-1.16,0.528
-4.352e-03,-1.2,0.568
-4.336e-03,-1.28,0.608
-4.320e-03,-1.32,0.656
-4.304e-03,-1.4,0.696
-4.288e-03,-1.4,0.736
-4.272e-03,-1.36,0.768
-4.256e-03,-1.36,0.792
-4.240e-03,-1.24,0.816
-4.224e-03,-1.04,0.832
-4.208e-03,-0.88,0.848
-4.192e-03,-0.56,0.832
-4.176e-03,-0.28,0.816
-4.160e-03,0.04,0.784
-4.144e-03,0.4,0.744
-4.128e-03,0.76,0.68
-4.112e-03,1.12,0.616
-4.096e-03,1.4,0.536
-4.080e-03,1.72,0.448
-4.064e-03,1.96,0.36
-4.048e-03,2.12,0.256
-4.032e-03,2.24,0.16
-4.016e-03,2.36,0.056
-4.000e-03,2.44,-0.032
-3.984e-03,2.44,-0.128
-3.968e-03,2.48,-0.224
-3.952e-03,2.48,-0.32
-3.936e-03,2.48,-0.4
-3.920e-03,2.48,-0.488
-3.904e-03,2.4,-0.568
-3.888e-03,2.36,-0.64
-3.872e-03,2.28,-0.712
-3.856e-03,2.2,-0.768
-3.840e-03,2.08,-0.824
-3.824e-03,1.88,-0.872
-3.808e-03,1.68,-0.912
-3.792e-03,1.4,-0.936
-3.776e-03,1.04,-0.952
-3.760e-03,0.72,-0.952
-3.744e-03,0.36,-0.936
-3.728e-03,0,-0.912
-3.712e-03,-0.4,-0.88
-3.696e-03,-0.72,-0.832
-3.680e-03,-1,-0.776
-3.664e-03,-1.2,-0.712
-3.648e-03,-1.36,-0.64
-3.632e-03,-1.4,-0.568
-3.616e-03,-1.4,-0.504
-3.600e-03,-1.36,-0.448
-3.584e-03,-1.24,-0.376
-3.568e-03,-1.12,-0.328
-3.552e-03,-0.92,-0.28
-3.536e-03,-0.8,-0.232
-3.520e-03,-0.68,-0.2
-3.504e-03,-0.48,-0.168
-3.488e-03,-0.32,-0.128
-3.472e-03,-0.24,-0.104
-3.456e-03,-0.16,-0.08
-3.440e-03,-0.04,-0.056
-3.424e-03,0.04,-0.032
-3.408e-03,0.08,-0.008
-3.392e-03,0.08,0
-3.376e-03,0.16,0.024
-3.360e-03,0.2,0.04
-3.344e-03,0.2,0.064
-3.328e-03,0.2,0.08
-3.312e-03,0.24,0.104
-3.296e-03,0.2,0.128
-3.280e-03,0.16,0.152
-3.264e-03,0.12,0.176
-3.248e-03,0.12,0.2
-3.232e-03,0,0.224
-3.216e-03,-0.08,0.248
-3.200e-03,-0.08,0.28
-3.184e-03,-0.2,0.304
-3.168e-03,-0.32,0.328
-3.152e-03,-0.4,0.352
-3.136e-03,-0.48,0.376
-3.120e-03,-0.6,0.408
-3.104e-03,-0.76,0.432
-3.088e-03,-0.8,0.456
-3.072e-03,-0.92,0.488
